DOI,Título,Autores,Año,Citas,Revista
10.4018/ijsir.2013070104,Distributed Query Plan Generation using Particle Swarm Optimization,"T.V. Vijay Kumar, Amit Kumar, Rahul Singh",2013,7,International Journal of Swarm Intelligence Research
10.4018/jsir.2010040104,Distributed Multi-Agent Systems for a Collective Construction Task based on Virtual Swarm Intelligence,"Yan Meng, Yaochu Jin",2010,1,International Journal of Swarm Intelligence Research
10.4018/ijsir.2014100101,Adaptive Teaching Learning Based Optimization Applied to Nonlinear Economic Load Dispatch Problem,"Sk Md Ali Bulbul, Provas Kumar Roy",2014,2,International Journal of Swarm Intelligence Research
10.4018/ijsir.2014100103,Customizing Urban Pattern through an Agent-Based Approach,"Salman Khalili Araghi, Afshin Esmaeili, Gerald Hushlak, Anna Hushlak",2014,0,International Journal of Swarm Intelligence Research
10.4018/jsir.2012100101,Termite-Hill,"Adamu Murtala Zungeru, Li-Minn Ang, Kah Phooi Seng",2012,5,International Journal of Swarm Intelligence Research
10.4018/jsir.2011070102,Image Segmentation Based on Bacterial Foraging and FCM Algorithm,"Hongwei Mo, Yujing Yin",2011,0,International Journal of Swarm Intelligence Research
10.4018/ijsir.2014040101,Diversity and Mechanisms in Swarm Intelligence,Xin-She Yang,2014,4,International Journal of Swarm Intelligence Research
10.4018/jsir.2011040102,A Complementary Cyber Swarm Algorithm,"Peng-Yeng Yin, Fred Glover, Manuel Laguna, Jia-Xian Zhu",2011,6,International Journal of Swarm Intelligence Research
10.4018/jsir.20110401,n.m.,,2011,0,International Journal of Swarm Intelligence Research
10.4018/ijsir.304721,Compound Facial Expression Recognition and Pain Intensity Measurement Using Optimized Deep Neuro Fuzzy Network,"Rohan Appasaheb Borgalli, Sunil Surve",2022,1,International Journal of Swarm Intelligence Research
10.4018/ijsir.304399,An Innovative Facial Emotion Recognition Model Enabled by Optimal Feature Selection Using Firefly Plus Jaya Algorithm,"Bhagyashri Devi, M. Mary Synthuja Jain Preetha",2022,0,International Journal of Swarm Intelligence Research
10.4018/ijsir.302610,Crow-Water Wave Optimization Algorithm for Privacy-Preserved Collaborative Data Publishing,"n.m. Gnaneshwari G. R., n.m. Hema M. S.",2022,0,International Journal of Swarm Intelligence Research
10.4018/ijsir.302618,Performance Analysis of a Novel Optimal Antenna Selection Algorithm for Large MIMO,"Rajashree Suryawanshi, P. Kavipriya, B. P. Patil",2022,0,International Journal of Swarm Intelligence Research
